mal_id,url,trailer,title,title_japanese,type,source,episodes,status,aired,duration,rating,score,members,favorites,genres,start_date
58919,https://myanimelist.net/anime/58919/Hyakuemu,https://www.youtube-nocookie.com/embed/Y-CJXEKZX4g?enablejsapi=1&wmode=opaque&autoplay=1,Hyakuemu.,ひゃくえむ。,Movie,Web manga,1.0,Finished Airing,"Sep 19, 2025",1 hr 46 min,PG-13 - Teens 13 or older,8.06,11721,40,"Drama, Sports",19.09.2025
56980,https://myanimelist.net/anime/56980/Karasu_wa_Aruji_wo_Erabanai,https://www.youtube-nocookie.com/embed/BAZbRRzAuPU?enablejsapi=1&wmode=opaque&autoplay=1,Karasu wa Aruji wo Erabanai,烏は主を選ばない,TV,Novel,20.0,Finished Airing,"Apr 6, 2024 to Sep 21, 2024",25 min per ep,PG-13 - Teens 13 or older,8.06,56776,456,"Drama, Fantasy",
56653,https://myanimelist.net/anime/56653/BanG_Dream_Ave_Mujica,https://www.youtube-nocookie.com/embed/Souwq8yepWQ?enablejsapi=1&wmode=opaque&autoplay=1,BanG Dream! Ave Mujica,BanG Dream! Ave Mujica,TV,Mixed media,13.0,Finished Airing,"Jan 2, 2025 to Mar 27, 2025",23 min per ep,PG-13 - Teens 13 or older,8.06,31273,718,Drama,
55701,https://myanimelist.net/anime/55701/Kimetsu_no_Yaiba__Hashira_Geiko-hen,https://www.youtube-nocookie.com/embed/Tf31dGdlWxE?enablejsapi=1&wmode=opaque&autoplay=1,Kimetsu no Yaiba: Hashira Geiko-hen,鬼滅の刃 柱稽古編,TV,Manga,8.0,Finished Airing,"May 12, 2024 to Jun 30, 2024",29 min per ep,R - 17+ (violence & profanity),8.06,705223,4889,"Action, Supernatural",
54703,https://myanimelist.net/anime/54703/Fumetsu_no_Anata_e_Season_3,https://www.youtube-nocookie.com/embed/JmT51BjIJ5w?enablejsapi=1&wmode=opaque&autoplay=1,Fumetsu no Anata e Season 3,不滅のあなたへ Season3,TV,Manga,22.0,Currently Airing,"Oct 4, 2025 to ?",25 min per ep,R - 17+ (violence & profanity),8.06,119347,424,"Adventure, Drama, Supernatural",
53887,https://myanimelist.net/anime/53887/Spy_x_Family_Season_2,https://www.youtube-nocookie.com/embed/75LyKY6AV4U?enablejsapi=1&wmode=opaque&autoplay=1,Spy x Family Season 2,SPY×FAMILY Season 2,TV,Manga,12.0,Finished Airing,"Oct 7, 2023 to Dec 23, 2023",23 min per ep,PG-13 - Teens 13 or older,8.06,629258,3711,"Action, Comedy",
31149,https://myanimelist.net/anime/31149/Persona_3_the_Movie_4__Winter_of_Rebirth,https://www.youtube-nocookie.com/embed/b7rwuFHkF-c?enablejsapi=1&wmode=opaque&autoplay=1,Persona 3 the Movie 4: Winter of Rebirth,PERSONA3 THE MOVIE —#4 Winter of Rebirth—,Movie,Game,1.0,Finished Airing,"Jan 23, 2016",1 hr 45 min,R - 17+ (violence & profanity),8.06,83259,834,"Action, Supernatural",23.01.2016
31251,https://myanimelist.net/anime/31251/Kidou_Senshi_Gundam__Tekketsu_no_Orphans,,Kidou Senshi Gundam: Tekketsu no Orphans,機動戦士ガンダム 鉄血のオルフェンズ,TV,Original,25.0,Finished Airing,"Oct 4, 2015 to Mar 27, 2016",24 min per ep,R - 17+ (violence & profanity),8.06,266333,3577,"Drama, Sci-Fi",
3665,https://myanimelist.net/anime/3665/Ginga_Eiyuu_Densetsu_Gaiden_1999,,Ginga Eiyuu Densetsu Gaiden (1999),銀河英雄伝説外伝 螺旋迷宮,OVA,Novel,28.0,Finished Airing,"Dec 24, 1999 to Jul 21, 2000",26 min per ep,R - 17+ (violence & profanity),8.06,22283,26,"Action, Drama, Sci-Fi",
22145,https://myanimelist.net/anime/22145/Kuroshitsuji__Book_of_Circus,https://www.youtube-nocookie.com/embed/AZTuRJUpmE4?enablejsapi=1&wmode=opaque&autoplay=1,Kuroshitsuji: Book of Circus,黒執事 Book of Circus,TV,Manga,10.0,Finished Airing,"Jul 11, 2014 to Sep 12, 2014",24 min per ep,R - 17+ (violence & profanity),8.06,436333,3833,"Action, Mystery, Supernatural",
44218,https://myanimelist.net/anime/44218/Tunshi_Xingkong,,Tunshi Xingkong,吞噬星空,ONA,Web novel,26.0,Finished Airing,"Nov 29, 2020 to May 16, 2021",21 min per ep,PG-13 - Teens 13 or older,8.06,11807,178,"Action, Adventure, Fantasy, Sci-Fi",
1486,https://myanimelist.net/anime/1486/Kodomo_no_Omocha_TV,https://www.youtube-nocookie.com/embed/EEAmHlgY_AY?enablejsapi=1&wmode=opaque&autoplay=1,Kodomo no Omocha (TV),こどものおもちゃ,TV,Manga,102.0,Finished Airing,"Apr 5, 1996 to Mar 27, 1998",24 min per ep,PG-13 - Teens 13 or older,8.06,76301,1467,"Comedy, Drama, Romance",
1257,https://myanimelist.net/anime/1257/Saint_Seiya__Meiou_Hades_Juuni_Kyuu-hen,,Saint Seiya: Meiou Hades Juuni Kyuu-hen,聖闘士星矢 冥王ハーデス十二宮編,OVA,Manga,13.0,Finished Airing,"Nov 9, 2002 to Jul 25, 2003",29 min per ep,PG-13 - Teens 13 or older,8.06,62270,404,"Action, Adventure, Fantasy, Sci-Fi",
851,https://myanimelist.net/anime/851/Kyou_kara_Ore_wa,,Kyou kara Ore wa!!,今日から俺は！！,OVA,Manga,10.0,Finished Airing,"Apr 1, 1993 to Dec 21, 1997",43 min per ep,R - 17+ (violence & profanity),8.06,38884,480,"Action, Comedy",
48895,https://myanimelist.net/anime/48895/Overlord_IV,https://www.youtube-nocookie.com/embed/tNYQjEyTO6s?enablejsapi=1&wmode=opaque&autoplay=1,Overlord IV,オーバーロード IV,TV,Light novel,13.0,Finished Airing,"Jul 5, 2022 to Sep 27, 2022",23 min per ep,R - 17+ (violence & profanity),8.06,612405,7417,"Action, Adventure, Fantasy",
2449,https://myanimelist.net/anime/2449/Koukaku_Kidoutai__Stand_Alone_Complex_-_The_Laughing_Man,,Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,攻殻機動隊 Stand Alone Complex - The Laughing Man,OVA,Manga,1.0,Finished Airing,"Sep 23, 2005",2 hr 40 min,R - 17+ (violence & profanity),8.06,43885,59,"Mystery, Sci-Fi, Suspense",23.09.2005
10643,https://myanimelist.net/anime/10643/Gintama__Dai_Hanseikai,,Gintama: Dai Hanseikai,アニメ銀魂　大反省会,Special,Manga,1.0,Finished Airing,"Mar 25, 2010",14 min,PG-13 - Teens 13 or older,8.06,41393,52,"Action, Comedy",25.03.2010
32282,https://myanimelist.net/anime/32282/Shokugeki_no_Souma__Ni_no_Sara,https://www.youtube-nocookie.com/embed/ftkShI-StTU?enablejsapi=1&wmode=opaque&autoplay=1,Shokugeki no Souma: Ni no Sara,食戟のソーマ 弍ノ皿,TV,Manga,13.0,Finished Airing,"Jul 2, 2016 to Sep 24, 2016",24 min per ep,PG-13 - Teens 13 or older,8.06,1191119,3102,"Gourmet, Ecchi",
59828,https://myanimelist.net/anime/59828/Shoushimin_Series_2nd_Season,https://www.youtube-nocookie.com/embed/FTj4bFTGJCk?enablejsapi=1&wmode=opaque&autoplay=1,Shoushimin Series 2nd Season,小市民シリーズ 第2期,TV,Novel,12.0,Finished Airing,"Apr 6, 2025 to Jun 22, 2025",22 min per ep,PG-13 - Teens 13 or older,8.05,49430,310,Mystery,
59062,https://myanimelist.net/anime/59062/Gachiakuta,https://www.youtube-nocookie.com/embed/yeRvDchyo44?enablejsapi=1&wmode=opaque&autoplay=1,Gachiakuta,ガチアクタ,TV,Manga,24.0,Currently Airing,"Jul 6, 2025 to ?",23 min per ep,PG-13 - Teens 13 or older,8.05,322073,2671,"Action, Fantasy",
56063,https://myanimelist.net/anime/56063/NieR_Automata_Ver11a_Part_2,https://www.youtube-nocookie.com/embed/441v-JXm0CE?enablejsapi=1&wmode=opaque&autoplay=1,NieR:Automata Ver1.1a Part 2,NieR:Automata Ver1.1a 第2クール,TV,Game,12.0,Finished Airing,"Jul 5, 2024 to Sep 27, 2024",23 min per ep,R - 17+ (violence & profanity),8.05,104312,533,"Action, Fantasy, Sci-Fi",
21419,https://myanimelist.net/anime/21419/Meitantei_Conan_Movie_18__Ijigen_no_Sniper,https://www.youtube-nocookie.com/embed/XQG4DG7zCH0?enablejsapi=1&wmode=opaque&autoplay=1,Meitantei Conan Movie 18: Ijigen no Sniper,名探偵コナン　異次元の狙撃手（スナイパー）,Movie,Manga,1.0,Finished Airing,"Apr 19, 2014",1 hr 50 min,PG-13 - Teens 13 or older,8.05,48167,46,"Action, Mystery",19.04.2014
6547,https://myanimelist.net/anime/6547/Angel_Beats,https://www.youtube-nocookie.com/embed/zkY-sG6crKI?enablejsapi=1&wmode=opaque&autoplay=1,Angel Beats!,Angel Beats!（エンジェルビーツ!）,TV,Original,13.0,Finished Airing,"Apr 3, 2010 to Jun 26, 2010",26 min per ep,PG-13 - Teens 13 or older,8.05,2169113,49921,"Drama, Fantasy",
35062,https://myanimelist.net/anime/35062/Mahoutsukai_no_Yome,https://www.youtube-nocookie.com/embed/3UsftPxFPwA?enablejsapi=1&wmode=opaque&autoplay=1,Mahoutsukai no Yome,魔法使いの嫁,TV,Manga,24.0,Finished Airing,"Oct 8, 2017 to Mar 25, 2018",24 min per ep,PG-13 - Teens 13 or older,8.05,998421,13195,"Drama, Fantasy, Romance",
11771,https://myanimelist.net/anime/11771/Kuroko_no_Basket,https://www.youtube-nocookie.com/embed/FTUIs_SuQfw?enablejsapi=1&wmode=opaque&autoplay=1,Kuroko no Basket,黒子のバスケ,TV,Manga,25.0,Finished Airing,"Apr 8, 2012 to Sep 22, 2012",24 min per ep,PG-13 - Teens 13 or older,8.05,1286299,21553,Sports,
27833,https://myanimelist.net/anime/27833/Durararax2_Ketsu,https://www.youtube-nocookie.com/embed/S6WCHOxTfBM?enablejsapi=1&wmode=opaque&autoplay=1,Durarara!!x2 Ketsu,デュラララ!!×2 結,TV,Light novel,12.0,Finished Airing,"Jan 9, 2016 to Mar 26, 2016",24 min per ep,R - 17+ (violence & profanity),8.05,397796,1090,"Action, Mystery, Supernatural",
33486,https://myanimelist.net/anime/33486/Boku_no_Hero_Academia_2nd_Season,https://www.youtube-nocookie.com/embed/HoIOW6no_Ew?enablejsapi=1&wmode=opaque&autoplay=1,Boku no Hero Academia 2nd Season,僕のヒーローアカデミア,TV,Manga,25.0,Finished Airing,"Apr 1, 2017 to Sep 30, 2017",23 min per ep,PG-13 - Teens 13 or older,8.05,2673573,16873,Action,
12189,https://myanimelist.net/anime/12189/Hyouka,https://www.youtube-nocookie.com/embed/N5nNKAVB4O4?enablejsapi=1&wmode=opaque&autoplay=1,Hyouka,氷菓,TV,Novel,22.0,Finished Airing,"Apr 23, 2012 to Sep 17, 2012",25 min per ep,PG-13 - Teens 13 or older,8.05,1454242,27973,"Mystery, Slice of Life",
24277,https://myanimelist.net/anime/24277/Yowamushi_Pedal__Grande_Road,https://www.youtube-nocookie.com/embed/_PVuAbhIJa8?enablejsapi=1&wmode=opaque&autoplay=1,Yowamushi Pedal: Grande Road,弱虫ペダル GRANDE ROAD,TV,Manga,24.0,Finished Airing,"Oct 7, 2014 to Mar 31, 2015",23 min per ep,PG-13 - Teens 13 or older,8.05,148708,511,Sports,
1367,https://myanimelist.net/anime/1367/Meitantei_Conan_Movie_08__Ginyoku_no_Magician,,Meitantei Conan Movie 08: Ginyoku no Magician,名探偵コナン 銀翼の奇術師[マジシャン],Movie,Manga,1.0,Finished Airing,"Apr 17, 2004",1 hr 48 min,PG-13 - Teens 13 or older,8.05,61719,49,"Adventure, Comedy, Mystery",17.04.2004
49320,https://myanimelist.net/anime/49320/Meitantei_Conan_Movie_25__Halloween_no_Hanayome,https://www.youtube-nocookie.com/embed/HTRrw7S7KoI?enablejsapi=1&wmode=opaque&autoplay=1,Meitantei Conan Movie 25: Halloween no Hanayome,名探偵コナン ハロウィンの花嫁,Movie,Manga,1.0,Finished Airing,"Apr 15, 2022",1 hr 50 min,PG-13 - Teens 13 or older,8.05,19865,98,"Action, Mystery",15.04.2022
237,https://myanimelist.net/anime/237/Koukyoushihen_Eureka_Seven,https://www.youtube-nocookie.com/embed/W6DdmPA6Ye0?enablejsapi=1&wmode=opaque&autoplay=1,Koukyoushihen Eureka Seven,交響詩篇エウレカセブン,TV,Original,50.0,Finished Airing,"Apr 17, 2005 to Apr 2, 2006",24 min per ep,PG-13 - Teens 13 or older,8.05,454005,9279,"Adventure, Drama, Romance, Sci-Fi",
60564,https://myanimelist.net/anime/60564/Ranma_½_2024_2nd_Season,https://www.youtube-nocookie.com/embed/qf_pRksXtTw?enablejsapi=1&wmode=opaque&autoplay=1,Ranma ½ (2024) 2nd Season,らんま1/2 第2期,TV,Manga,,Currently Airing,"Oct 5, 2025 to ?",22 min,PG-13 - Teens 13 or older,8.04,53237,154,"Action, Comedy, Romance, Ecchi",
54791,https://myanimelist.net/anime/54791/Given_Movie_2__Hiiragi_Mix,https://www.youtube-nocookie.com/embed/VEDQzTYJOYE?enablejsapi=1&wmode=opaque&autoplay=1,Given Movie 2: Hiiragi Mix,映画 ギヴン 柊mix,Movie,Manga,1.0,Finished Airing,"Jan 27, 2024",1 hr 10 min,PG-13 - Teens 13 or older,8.04,44531,229,"Boys Love, Drama",27.01.2024
52846,https://myanimelist.net/anime/52846/Tot_Musica,,Tot Musica,Tot Musica,Music,Original,1.0,Finished Airing,"Aug 17, 2022",3 min,PG-13 - Teens 13 or older,8.04,4592,25,,17.08.2022
51367,https://myanimelist.net/anime/51367/JoJo_no_Kimyou_na_Bouken_Part_6__Stone_Ocean_Part_2,https://www.youtube-nocookie.com/embed/tT_8m6n-hNE?enablejsapi=1&wmode=opaque&autoplay=1,JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 2,ジョジョの奇妙な冒険 ストーンオーシャン,ONA,Manga,12.0,Finished Airing,"Sep 1, 2022",24 min per ep,R - 17+ (violence & profanity),8.04,325109,1256,"Action, Adventure",01.09.2022
13759,https://myanimelist.net/anime/13759/Sakura-sou_no_Pet_na_Kanojo,https://www.youtube-nocookie.com/embed/HPTtuR1EF_U?enablejsapi=1&wmode=opaque&autoplay=1,Sakura-sou no Pet na Kanojo,さくら荘のペットな彼女,TV,Light novel,24.0,Finished Airing,"Oct 9, 2012 to Mar 26, 2013",23 min per ep,PG-13 - Teens 13 or older,8.04,1305401,26196,"Drama, Romance",
21557,https://myanimelist.net/anime/21557/Omoide_no_Marnie,https://www.youtube-nocookie.com/embed/jjmrxqcQdYg?enablejsapi=1&wmode=opaque&autoplay=1,Omoide no Marnie,思い出のマーニー,Movie,Novel,1.0,Finished Airing,"Jul 19, 2014",1 hr 42 min,G - All Ages,8.04,326778,2855,"Drama, Mystery, Suspense",19.07.2014
23317,https://myanimelist.net/anime/23317/Kuroshitsuji__Book_of_Murder,https://www.youtube-nocookie.com/embed/SMK4HSpyALE?enablejsapi=1&wmode=opaque&autoplay=1,Kuroshitsuji: Book of Murder,黒執事 Book of Murder,OVA,Manga,2.0,Finished Airing,"Jan 28, 2015 to Feb 25, 2015",1 hr 1 min per ep,R - 17+ (violence & profanity),8.04,268197,1198,"Action, Mystery, Supernatural",
4155,https://myanimelist.net/anime/4155/One_Piece_Film__Strong_World,https://www.youtube-nocookie.com/embed/3n58UPvcD7I?enablejsapi=1&wmode=opaque&autoplay=1,One Piece Film: Strong World,ワンピース　フィルム　ストロングワールド,Movie,Manga,1.0,Finished Airing,"Dec 12, 2009",1 hr 55 min,PG-13 - Teens 13 or older,8.04,273802,483,"Action, Adventure, Fantasy",12.12.2009
4224,https://myanimelist.net/anime/4224/Toradora,https://www.youtube-nocookie.com/embed/ya570uUgQNc?enablejsapi=1&wmode=opaque&autoplay=1,Toradora!,とらドラ！,TV,Light novel,25.0,Finished Airing,"Oct 2, 2008 to Mar 26, 2009",23 min per ep,PG-13 - Teens 13 or older,8.04,2324119,57995,"Drama, Romance",
8425,https://myanimelist.net/anime/8425/Gosick,https://www.youtube-nocookie.com/embed/QMFLC-SKtFs?enablejsapi=1&wmode=opaque&autoplay=1,Gosick,GOSICK -ゴシック-,TV,Light novel,24.0,Finished Airing,"Jan 8, 2011 to Jul 2, 2011",24 min per ep,R - 17+ (violence & profanity),8.04,591672,8789,"Drama, Mystery, Romance",
1943,https://myanimelist.net/anime/1943/Paprika,https://www.youtube-nocookie.com/embed/JRwJdwTRfIA?enablejsapi=1&wmode=opaque&autoplay=1,Paprika,パプリカ,Movie,Novel,1.0,Finished Airing,"Nov 25, 2006",1 hr 30 min,R+ - Mild Nudity,8.04,592479,5312,"Avant Garde, Award Winning, Mystery, Sci-Fi, Suspense",25.11.2006
40907,https://myanimelist.net/anime/40907/World_Trigger_2nd_Season,https://www.youtube-nocookie.com/embed/iQkrKjQ7qn4?enablejsapi=1&wmode=opaque&autoplay=1,World Trigger 2nd Season,ワールドトリガー,TV,Manga,12.0,Finished Airing,"Jan 10, 2021 to Apr 4, 2021",23 min per ep,PG-13 - Teens 13 or older,8.04,170823,839,"Action, Sci-Fi",
19815,https://myanimelist.net/anime/19815/No_Game_No_Life,https://www.youtube-nocookie.com/embed/fV7nGIUuyzA?enablejsapi=1&wmode=opaque&autoplay=1,No Game No Life,ノーゲーム・ノーライフ,TV,Light novel,12.0,Finished Airing,"Apr 9, 2014 to Jun 25, 2014",23 min per ep,PG-13 - Teens 13 or older,8.04,2519229,48342,"Comedy, Fantasy, Ecchi",
781,https://myanimelist.net/anime/781/Meitantei_Conan_Movie_03__Seikimatsu_no_Majutsushi,,Meitantei Conan Movie 03: Seikimatsu no Majutsushi,名探偵コナン 世紀末の魔術師,Movie,Manga,1.0,Finished Airing,"Apr 17, 1999",1 hr 40 min,PG-13 - Teens 13 or older,8.04,71305,91,"Adventure, Comedy, Mystery",17.04.1999
268,https://myanimelist.net/anime/268/Golden_Boy,,Golden Boy,ゴールデンボーイ,OVA,Manga,6.0,Finished Airing,"Oct 27, 1995 to Jun 28, 1996",28 min per ep,R+ - Mild Nudity,8.04,446293,6577,"Adventure, Comedy, Ecchi",
227,https://myanimelist.net/anime/227/FLCL,https://www.youtube-nocookie.com/embed/yYTnHjD6GuE?enablejsapi=1&wmode=opaque&autoplay=1,FLCL,フリクリ,OVA,Original,6.0,Finished Airing,"Apr 26, 2000 to Mar 16, 2001",25 min per ep,PG-13 - Teens 13 or older,8.04,878476,32462,"Avant Garde, Comedy, Sci-Fi, Suspense",
50587,https://myanimelist.net/anime/50587/Gridman_Universe,https://www.youtube-nocookie.com/embed/Q1BmA_2Zj-k?enablejsapi=1&wmode=opaque&autoplay=1,Gridman Universe,グリッドマン ユニバース,Movie,Original,1.0,Finished Airing,"Mar 24, 2023",1 hr 57 min,PG-13 - Teens 13 or older,8.04,38745,300,Sci-Fi,24.03.2023
38668,https://myanimelist.net/anime/38668/Dorohedoro,https://www.youtube-nocookie.com/embed/IS6l1K19N1U?enablejsapi=1&wmode=opaque&autoplay=1,Dorohedoro,ドロヘドロ,TV,Manga,12.0,Finished Airing,"Jan 13, 2020 to Mar 30, 2020",23 min per ep,R - 17+ (violence & profanity),8.04,612659,9926,"Action, Comedy, Fantasy, Horror",
2025,https://myanimelist.net/anime/2025/Darker_than_Black__Kuro_no_Keiyakusha,https://www.youtube-nocookie.com/embed/_T6vamZhsYg?enablejsapi=1&wmode=opaque&autoplay=1,Darker than Black: Kuro no Keiyakusha,Darker than BLACK -黒の契約者-,TV,Original,25.0,Finished Airing,"Apr 6, 2007 to Sep 28, 2007",24 min per ep,R - 17+ (violence & profanity),8.04,992835,16876,"Action, Mystery",
51836,https://myanimelist.net/anime/51836/Douluo_Dalu_II__Jueshi_Tangmen,,Douluo Dalu II: Jueshi Tangmen,斗罗大陆Ⅱ绝世唐门,ONA,Web novel,156.0,Currently Airing,"Jun 24, 2023 to ?",20 min per ep,PG-13 - Teens 13 or older,8.03,6417,102,"Action, Adventure, Fantasy",
25013,https://myanimelist.net/anime/25013/Akatsuki_no_Yona,https://www.youtube-nocookie.com/embed/mbXTfrDueNw?enablejsapi=1&wmode=opaque&autoplay=1,Akatsuki no Yona,暁のヨナ,TV,Manga,24.0,Finished Airing,"Oct 7, 2014 to Mar 24, 2015",24 min per ep,PG-13 - Teens 13 or older,8.03,917029,17468,"Adventure, Fantasy, Romance",
27821,https://myanimelist.net/anime/27821/Fate_stay_night__Unlimited_Blade_Works_Prologue,https://www.youtube-nocookie.com/embed/yarWSqrMDUs?enablejsapi=1&wmode=opaque&autoplay=1,Fate/stay night: Unlimited Blade Works Prologue,Fate/stay night [Unlimited Blade Works] プロローグ,TV Special,Visual novel,1.0,Finished Airing,"Oct 5, 2014",51 min,PG-13 - Teens 13 or older,8.03,341214,460,"Action, Fantasy",05.10.2014
2034,https://myanimelist.net/anime/2034/Lovely★Complex,,Lovely★Complex,ラブ★コン,TV,Manga,24.0,Finished Airing,"Apr 7, 2007 to Sep 29, 2007",24 min per ep,PG-13 - Teens 13 or older,8.03,635377,10865,"Comedy, Romance",
1506,https://myanimelist.net/anime/1506/Meitantei_Conan_Movie_10__Tantei-tachi_no_Requiem,,Meitantei Conan Movie 10: Tantei-tachi no Requiem,名探偵コナン　探偵たちの鎮魂歌[レクイエム],Movie,Manga,1.0,Finished Airing,"Apr 15, 2006",1 hr 51 min,PG-13 - Teens 13 or older,8.03,61410,57,"Adventure, Comedy, Mystery",15.04.2006
1363,https://myanimelist.net/anime/1363/Meitantei_Conan_Movie_04__Hitomi_no_Naka_no_Ansatsusha,,Meitantei Conan Movie 04: Hitomi no Naka no Ansatsusha,瞳の中の暗殺者,Movie,Manga,1.0,Finished Airing,"Apr 22, 2000",1 hr 39 min,PG-13 - Teens 13 or older,8.03,67928,106,"Adventure, Comedy, Mystery",22.04.2000
1559,https://myanimelist.net/anime/1559/Shijou_Saikyou_no_Deshi_Kenichi,https://www.youtube-nocookie.com/embed/IZeFGHH7xWE?enablejsapi=1&wmode=opaque&autoplay=1,Shijou Saikyou no Deshi Kenichi,史上最強の弟子 ケンイチ,TV,Manga,50.0,Finished Airing,"Oct 8, 2006 to Sep 30, 2007",24 min per ep,PG-13 - Teens 13 or older,8.03,319228,3672,"Action, Comedy",
18679,https://myanimelist.net/anime/18679/Kill_la_Kill,https://www.youtube-nocookie.com/embed/B98NY8Hfo7I?enablejsapi=1&wmode=opaque&autoplay=1,Kill la Kill,キルラキル,TV,Original,24.0,Finished Airing,"Oct 4, 2013 to Mar 28, 2014",24 min per ep,PG-13 - Teens 13 or older,8.03,1817841,38977,"Action, Comedy, Fantasy, Ecchi",
889,https://myanimelist.net/anime/889/Black_Lagoon,https://www.youtube-nocookie.com/embed/d4EbGC7fKnQ?enablejsapi=1&wmode=opaque&autoplay=1,Black Lagoon,BLACK LAGOON,TV,Manga,12.0,Finished Airing,"Apr 9, 2006 to Jun 25, 2006",23 min per ep,R - 17+ (violence & profanity),8.03,1084581,20304,Action,
61339,https://myanimelist.net/anime/61339/Jibaku_Shounen_Hanako-kun_2_Part_2,https://www.youtube-nocookie.com/embed/sqXtNTTOhbw?enablejsapi=1&wmode=opaque&autoplay=1,Jibaku Shounen Hanako-kun 2 Part 2,地縛少年花子くん2 後編,TV,Manga,12.0,Finished Airing,"Jul 6, 2025 to Sep 21, 2025",23 min per ep,PG-13 - Teens 13 or older,8.02,45412,249,Supernatural,
59675,https://myanimelist.net/anime/59675/Apocalypse_Hotel,https://www.youtube-nocookie.com/embed/IYtWf-Q5umQ?enablejsapi=1&wmode=opaque&autoplay=1,Apocalypse Hotel,アポカリプスホテル,TV,Original,12.0,Finished Airing,"Apr 9, 2025 to Jun 25, 2025",23 min per ep,PG-13 - Teens 13 or older,8.02,58018,361,"Comedy, Sci-Fi",
53410,https://myanimelist.net/anime/53410/Yuru_Camp△_Season_3,https://www.youtube-nocookie.com/embed/fx5tfPNvubo?enablejsapi=1&wmode=opaque&autoplay=1,Yuru Camp△ Season 3,ゆるキャン△ SEASON3,TV,Manga,12.0,Finished Airing,"Apr 4, 2024 to Jun 20, 2024",23 min per ep,PG-13 - Teens 13 or older,8.02,98254,562,Slice of Life,
27989,https://myanimelist.net/anime/27989/Hibike_Euphonium,https://www.youtube-nocookie.com/embed/r_Kk9xhVkB8?enablejsapi=1&wmode=opaque&autoplay=1,Hibike! Euphonium,響け！ユーフォニアム,TV,Novel,13.0,Finished Airing,"Apr 8, 2015 to Jul 1, 2015",23 min per ep,PG-13 - Teens 13 or older,8.02,500683,8006,Drama,
72,https://myanimelist.net/anime/72/Full_Metal_Panic_Fumoffu,https://www.youtube-nocookie.com/embed/UaZEknOT0HA?enablejsapi=1&wmode=opaque&autoplay=1,Full Metal Panic? Fumoffu,フルメタル・パニック? ふもっふ,TV,Light novel,12.0,Finished Airing,"Aug 26, 2003 to Nov 18, 2003",24 min per ep,PG-13 - Teens 13 or older,8.02,307811,3006,"Action, Comedy",
38993,https://myanimelist.net/anime/38993/Karakai_Jouzu_no_Takagi-san_2,https://www.youtube-nocookie.com/embed/Z_iXQH8Bxog?enablejsapi=1&wmode=opaque&autoplay=1,Karakai Jouzu no Takagi-san 2,からかい上手の高木さん2,TV,Manga,12.0,Finished Airing,"Jul 7, 2019 to Sep 22, 2019",23 min per ep,PG-13 - Teens 13 or older,8.02,355390,2302,"Comedy, Romance",
33161,https://myanimelist.net/anime/33161/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru_Zoku_OVA,https://www.youtube-nocookie.com/embed/72URg3ayiYU?enablejsapi=1&wmode=opaque&autoplay=1,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,"やはり俺の青春ラブコメはまちがっている. 続 きっと, 女の子はお砂糖とスパイスと素敵な何かでできている。",OVA,Light novel,1.0,Finished Airing,"Oct 27, 2016",23 min,PG-13 - Teens 13 or older,8.02,268509,493,"Comedy, Romance",27.10.2016
4901,https://myanimelist.net/anime/4901/Black_Lagoon__Robertas_Blood_Trail,,Black Lagoon: Roberta's Blood Trail,BLACK LAGOON Roberta's Blood Trail,OVA,Manga,5.0,Finished Airing,"Jun 27, 2010 to Jun 22, 2011",33 min per ep,R+ - Mild Nudity,8.02,323255,1491,Action,
9204,https://myanimelist.net/anime/9204/Omae_Umasou_da_na,https://www.youtube-nocookie.com/embed/EyTTrNEtGYc?enablejsapi=1&wmode=opaque&autoplay=1,Omae Umasou da na,おまえうまそうだな,Movie,Picture book,1.0,Finished Airing,"Oct 16, 2010",1 hr 30 min,G - All Ages,8.02,22506,200,"Action, Adventure, Fantasy",16.10.2010
42640,https://myanimelist.net/anime/42640/Wan_Sheng_Jie_2,https://www.youtube-nocookie.com/embed/nv409FdLXU8?enablejsapi=1&wmode=opaque&autoplay=1,Wan Sheng Jie 2,万圣街2,ONA,Web manga,12.0,Finished Airing,"Oct 14, 2020 to Dec 16, 2020",4 min per ep,PG-13 - Teens 13 or older,8.02,15312,62,"Comedy, Fantasy",
2164,https://myanimelist.net/anime/2164/Dennou_Coil,,Dennou Coil,電脳コイル,TV,Original,26.0,Finished Airing,"May 12, 2007 to Dec 1, 2007",25 min per ep,G - All Ages,8.02,156562,1679,"Adventure, Award Winning, Drama, Mystery, Sci-Fi",
1974,https://myanimelist.net/anime/1974/Glass_no_Kamen_2005,,Glass no Kamen (2005),ガラスの仮面 (2005),TV,Manga,51.0,Finished Airing,"Apr 6, 2005 to Mar 29, 2006",23 min per ep,G - All Ages,8.02,44318,533,"Drama, Romance",
4918,https://myanimelist.net/anime/4918/xxxHOLiC_Shunmuki,,xxxHOLiC Shunmuki,xxxHOLiC 春夢記,OVA,Manga,2.0,Finished Airing,"Feb 17, 2009 to Jun 23, 2009",26 min per ep,PG-13 - Teens 13 or older,8.02,74915,115,"Comedy, Drama, Mystery, Supernatural",
